+0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 
+0.0000000000000e+00 +1.3819660112501e-01 +2.2360679774998e-01 +2.2360679774998e-01 +1.3819660112501e-01 +2.8793173112240e-17 
+0.0000000000000e+00 +2.2360679774998e-01 +3.6180339887499e-01 +3.6180339887499e-01 +2.2360679774998e-01 +4.6588332739564e-17 
+0.0000000000000e+00 +2.2360679774998e-01 +3.6180339887499e-01 +3.6180339887499e-01 +2.2360679774998e-01 +4.6588332739564e-17 
+0.0000000000000e+00 +1.3819660112501e-01 +2.2360679774998e-01 +2.2360679774998e-01 +1.3819660112501e-01 +2.8793173112240e-17 
+0.0000000000000e+00 +2.8793173112240e-17 +4.6588332739564e-17 +4.6588332739564e-17 +2.8793173112240e-17 +2.7717082731694e-321 
