+0.0000000000000e+00 +2.9925430343358e-02 +5.9811240370416e-02 +8.9617380151082e-02 +1.1930293911734e-01 +1.4882571257364e-01 +1.7814176543780e-01 +2.0720499414032e-01 +2.3596668945982e-01 +2.6437510573839e-01 +2.9237504568190e-01 +3.1990747517953e-01 +3.4690918976809e-01 +3.7331256414900e-01 +3.9904542931777e-01 +4.2403113929218e-01 +4.4818891208124e-01 +4.7143455822076e-01 +4.9368174512406e-01 +5.1484398544094e-01 +5.3483757844459e-01 +5.5358576561856e-01 +5.7102436638907e-01 +5.8710910467800e-01 +6.0182467076124e-01 +6.1519521782529e-01 +6.2729540069008e-01 +6.3826020848716e-01 +6.4829086024091e-01 +6.5765335310182e-01 +6.6666666666667e-01 
+0.0000000000000e+00 +3.0558331275081e-02 +6.1084450200591e-02 +9.1545800297490e-02 +1.2190913625170e-01 +1.5214017839683e-01 +1.8220326686663e-01 +2.1206101706734e-01 +2.4167397985855e-01 +2.7100031230992e-01 +2.9999546835005e-01 +3.2861192334161e-01 +3.5679895297962e-01 +3.8450249536347e-01 +4.1166513613596e-01 +4.3822627069842e-01 +4.6412251504013e-01 +4.8928845760605e-01 +5.1365786796761e-01 +5.3716550137697e-01 +5.5974965639125e-01 +5.8135564620271e-01 +6.0194031757440e-01 +6.2147767134393e-01 +6.3996547558322e-01 +6.5743248655152e-01 +6.7394549021985e-01 +6.8961488519320e-01 +7.0459708083592e-01 +7.1909185155576e-01 +7.3333333333333e-01 
+0.0000000000000e+00 +3.1223444556376e-02 +6.2422428859376e-02 +9.3572234586586e-02 +1.2464762719515e-01 +1.5562259789533e-01 +1.8647010656453e-01 +2.1716182740388e-01 +2.4766790059712e-01 +2.7795669529269e-01 +3.0799459206676e-01 +3.3774579685725e-01 +3.6717220344533e-01 +3.9623332818929e-01 +4.2488634916418e-01 +4.5308629232542e-01 +4.8078641977481e-01 +5.0793888919570e-01 +5.3449576776335e-01 +5.6041049570810e-01 +5.8563989954072e-01 +6.1014684522664e-01 +6.3390358636190e-01 +6.5689578754008e-01 +6.7912707367621e-01 +7.0062376257773e-01 +7.2143918844461e-01 +7.4165676122985e-01 +7.6139072635382e-01 +7.8078363895198e-01 +8.0000000000000e-01 
+0.0000000000000e+00 +3.1913018091047e-02 +6.3809586093952e-02 +9.5673081994324e-02 +1.2748654004699e-01 +1.5923247942481e-01 +1.9089273409230e-01 +2.2244828538651e-01 +2.5387909983335e-01 +2.8516397619696e-01 +3.1628040776706e-01 +3.4720446857530e-01 +3.7791073575515e-01 +4.0837226478418e-01 +4.3856064000606e-01 +4.6844612966426e-01 +4.9799798253800e-01 +5.2718491163857e-01 +5.5597581818201e-01 +5.8434081415135e-01 +6.1225260083688e-01 +6.3968824880124e-01 +6.6663139510646e-01 +6.9307481877830e-01 +7.1902326900380e-01 +7.4449630163857e-01 +7.6953073975100e-01 +7.9418224492778e-01 +8.1852542439753e-01 +8.4265197789832e-01 +8.6666666666667e-01 
+0.0000000000000e+00 +3.2619041713860e-02 +6.5229815431060e-02 +9.7823967249765e-02 +1.3039297157368e-01 +1.6292804566463e-01 +1.9542006499336e-01 +2.2785948021650e-01 +2.6023623715281e-01 +2.9253970189475e-01 +3.2475859422922e-01 +3.5688093392174e-01 +3.8889400621578e-01 +4.2078435518623e-01 +4.5253781641163e-01 +4.8413960378756e-01 +5.1557446907437e-01 +5.4682695663859e-01 +5.7788177917475e-01 +6.0872434187841e-01 +6.3934144085423e-01 +6.6972215403497e-01 +6.9985892648440e-01 +7.2974882346287e-01 +7.5939488192210e-01 +7.8880743522176e-01 +8.1800522399304e-01 +8.4701605433275e-01 +8.7587674841018e-01 +9.0463218157713e-01 +9.3333333333333e-01 
+0.0000000000000e+00 +3.3333333333332e-02 +6.6666666666665e-02 +9.9999999999997e-02 +1.3333333333333e-01 +1.6666666666666e-01 +2.0000000000000e-01 +2.3333333333333e-01 +2.6666666666666e-01 +2.9999999999999e-01 +3.3333333333333e-01 +3.6666666666666e-01 +3.9999999999999e-01 +4.3333333333332e-01 +4.6666666666666e-01 +4.9999999999999e-01 +5.3333333333332e-01 +5.6666666666666e-01 +5.9999999999999e-01 +6.3333333333332e-01 +6.6666666666666e-01 +6.9999999999999e-01 +7.3333333333332e-01 +7.6666666666666e-01 +7.9999999999999e-01 +8.3333333333333e-01 +8.6666666666666e-01 +9.0000000000000e-01 +9.3333333333333e-01 +9.6666666666667e-01 +1.0000000000000e+00 
+0.0000000000000e+00 +3.4047624952805e-02 +6.8103517902269e-02 +1.0217603275023e-01 +1.3627369509298e-01 +1.7040528766870e-01 +2.0457993500663e-01 +2.3880718645015e-01 +2.7309709618051e-01 +3.0746029810524e-01 +3.4190807243743e-01 +3.7645239941158e-01 +4.1110599378421e-01 +4.4588231148042e-01 +4.8079551692169e-01 +5.1586039621242e-01 +5.5109219759228e-01 +5.8650637669473e-01 +6.2211822082523e-01 +6.5794232478823e-01 +6.9399189247908e-01 +7.3027784596502e-01 +7.6680774018225e-01 +8.0358450987045e-01 +8.4060511807788e-01 +8.7785923144489e-01 +9.1532810934028e-01 +9.5298394566724e-01 +9.9078991825648e-01 +1.0287011517562e+00 +1.0666666666667e+00 
+0.0000000000000e+00 +3.4753648575618e-02 +6.9523747239378e-02 +1.0432691800567e-01 +1.3918012661967e-01 +1.7410085390851e-01 +2.0910726590769e-01 +2.4421838128015e-01 +2.7945423349997e-01 +3.1483602380302e-01 +3.5038625889959e-01 +3.8612886475802e-01 +4.2208926424484e-01 +4.5829440188247e-01 +4.9477269332725e-01 +5.3155387033572e-01 +5.6866868412864e-01 +6.0614842169474e-01 +6.4402418181797e-01 +6.8232585251530e-01 +7.2108073249643e-01 +7.6031175119874e-01 +8.0003527156019e-01 +8.4025851455502e-01 +8.8097673099619e-01 +9.2217036502808e-01 +9.6380259358232e-01 +1.0058177550722e+00 +1.0481412422691e+00 +1.0906813554350e+00 +1.1333333333333e+00 
+0.0000000000000e+00 +3.5443222110289e-02 +7.0910904473954e-02 +1.0642776541341e-01 +1.4201903947151e-01 +1.7771073543799e-01 +2.1352989343546e-01 +2.4950483926278e-01 +2.8566543273620e-01 +3.2204330470730e-01 +3.5867207459989e-01 +3.9558753647607e-01 +4.3282779655465e-01 +4.7043333847736e-01 +5.0844698416913e-01 +5.4691370767456e-01 +5.8588024689183e-01 +6.2539444413762e-01 +6.6550423223663e-01 +7.0625617095855e-01 +7.4769343379260e-01 +7.8985315477334e-01 +8.3276308030475e-01 +8.7643754579323e-01 +9.2087292632378e-01 +9.6604290408893e-01 +1.0118941448887e+00 +1.0583432387701e+00 +1.1052759403128e+00 +1.1525496943814e+00 +1.2000000000000e+00 
+0.0000000000000e+00 +3.6108335391584e-02 +7.2248883132739e-02 +1.0845419970250e-01 +1.4475753041496e-01 +1.8119315493650e-01 +2.1779673313336e-01 +2.5460564959931e-01 +2.9165935347477e-01 +3.2899968769007e-01 +3.6667119831660e-01 +4.0472140999170e-01 +4.4320104702036e-01 +4.8216417130318e-01 +5.2166819719735e-01 +5.6177372930156e-01 +6.0254415162652e-01 +6.4404487572726e-01 +6.8634213203237e-01 +7.2950116528967e-01 +7.7358367694207e-01 +8.1864435379727e-01 +8.6472634909225e-01 +9.1185566198939e-01 +9.6003452441676e-01 +1.0092341801151e+00 +1.0593878431135e+00 +1.1103851148068e+00 +1.1620695858307e+00 +1.2142414817776e+00 +1.2666666666667e+00 
+0.0000000000000e+00 +3.6741236323307e-02 +7.3522092962914e-02 +1.1038261984891e-01 +1.4736372754932e-01 +1.8450762075968e-01 +2.2185823456219e-01 +2.5946167252633e-01 +2.9736664387350e-01 +3.3562489426159e-01 +3.7429162098475e-01 +4.1342585815379e-01 +4.5309081023189e-01 +4.9335410251765e-01 +5.3428790401555e-01 +5.7596886070780e-01 +6.1847775458541e-01 +6.6189877511255e-01 +7.0631825487592e-01 +7.5182268122571e-01 +7.9849575488873e-01 +8.4641423438143e-01 +8.9564230027758e-01 +9.4622422865532e-01 +9.9817532923875e-01 +1.0514714488414e+00 +1.1060379326432e+00 +1.1617397915128e+00 +1.2183758064258e+00 +1.2756799802315e+00 +1.3333333333333e+00 
+0.0000000000000e+00 +3.7334516938731e-02 +7.4715632546696e-02 +1.1219045918091e-01 +1.4980713917373e-01 +1.8761536599072e-01 +2.2566691182939e-01 +2.6401616207033e-01 +3.0272065523130e-01 +3.4184162449806e-01 +3.8144453320703e-01 +4.2159959140680e-01 +4.6238223323578e-01 +5.0387352451998e-01 +5.4616045563939e-01 +5.8933605492868e-01 +6.3349923089477e-01 +6.7875421526161e-01 +7.2520943113307e-01 +7.7297554984850e-01 +8.2216242700570e-01 +8.7287452856213e-01 +9.2520438898133e-01 +9.7922362311556e-01 +1.0349711150416e+00 +1.0924383533683e+00 +1.1515526471053e+00 +1.2121603121756e+00 +1.2740138681279e+00 +1.3367692993894e+00 +1.4000000000000e+00 
+0.0000000000000e+00 +3.7881198884920e-02 +7.5815461104226e-02 +1.1385644515431e-01 +1.5205900397397e-01 +1.9047979220007e-01 +2.2917788469431e-01 +2.6821540869429e-01 +3.0765819048333e-01 +3.4757641529230e-01 +3.8804529593852e-01 +4.2914574103058e-01 +4.7096500678445e-01 +5.1359730668711e-01 +5.5714433909334e-01 +6.0171567247278e-01 +6.4742889880337e-01 +6.9440942390606e-01 +7.4278970454623e-01 +7.9270766002953e-01 +8.4430387472345e-01 +8.9771706388007e-01 +9.5307710397004e-01 +1.0104947597840e+00 +1.0700471544436e+00 +1.1317582024851e+00 +1.1955739902341e+00 +1.2613349419561e+00 +1.3287500545210e+00 +1.3973833491981e+00 +1.4666666666667e+00 
+0.0000000000000e+00 +3.8374817496724e-02 +7.6808567830975e-02 +1.1536085635814e-01 +1.5409263936776e-01 +1.9306691414128e-01 +2.3234942605350e-01 +2.7200939752918e-01 +3.1212028271542e-01 +3.5276055024929e-01 +3.9401449422415e-01 +4.3597306999258e-01 +4.7873474618433e-01 +5.2240635635068e-01 +5.6710392157408e-01 +6.1295339706572e-01 +6.6009126793989e-01 +7.0866487701301e-01 +7.5883230311627e-01 +8.1076151099995e-01 +8.6462834797849e-01 +9.2061274826465e-01 +9.7889220323473e-01 +1.0396311576069e+00 +1.1029645404638e+00 +1.1689733118942e+00 +1.2376501693899e+00 +1.3088554108939e+00 +1.3822680588020e+00 +1.4573473762152e+00 +1.5333333333333e+00 
+0.0000000000000e+00 +3.8809503270999e-02 +7.7683136364808e-02 +1.1668577307952e-01 +1.5588378299767e-01 +1.9534579894377e-01 +2.3514350784925e-01 +2.7535247265349e-01 +3.1605299259990e-01 +3.5733100876530e-01 +3.9927906071621e-01 +4.4199729853124e-01 +4.8559455160960e-01 +5.3018945095720e-01 +5.7591159378657e-01 +6.2290272627612e-01 +6.7131789887747e-01 +7.2132651308983e-01 +7.7311311990587e-01 +8.2687773287553e-01 +8.8283525792591e-01 +9.4121337796532e-01 +1.0022478030974e+00 +1.0661731269449e+00 +1.1332065379106e+00 +1.2035203352381e+00 +1.2771979645372e+00 +1.3541684734277e+00 +1.4341193935778e+00 +1.5164047635275e+00 +1.6000000000000e+00 
+0.0000000000000e+00 +3.9180059222465e-02 +7.8428701277735e-02 +1.1781531659747e-01 +1.5741092059961e-01 +1.9728899078691e-01 +2.3752633374622e-01 +2.7820399263565e-01 +3.1940820626538e-01 +3.6123143149579e-01 +4.0377344134416e-01 +4.4714251180659e-01 +4.9145671076563e-01 +5.3684530208197e-01 +5.8345027633887e-01 +6.3142801537472e-01 +6.8095108820404e-01 +7.3221015656296e-01 +7.8541593054185e-01 +8.4080104267037e-01 +8.9862157288430e-01 +9.5915770257336e-01 +1.0227125042445e+00 +1.0896070091649e+00 +1.1601681489954e+00 +1.2347035266104e+00 +1.3134528800932e+00 +1.3965011247018e+00 +1.4836362785539e+00 +1.5741522843169e+00 +1.6666666666667e+00 
+0.0000000000000e+00 +3.9482032341125e-02 +7.9036292926200e-02 +1.1873587143301e-01 +1.5865559201639e-01 +1.9887290985802e-01 +2.3946884371308e-01 +2.8052895787753e-01 +3.2214440833017e-01 +3.6441306960832e-01 +4.0744076135805e-01 +4.5134259658532e-01 +4.9624447756435e-01 +5.4228477026617e-01 +5.8961619411223e-01 +6.3840797067983e-01 +6.8884828200103e-01 +7.4114709441612e-01 +7.9553940302821e-01 +8.5228893437981e-01 +9.1169228836756e-01 +9.7408335519933e-01 +1.0398375021424e+00 +1.1093742564746e+00 +1.1831555222959e+00 +1.2616727421150e+00 +1.3454089045234e+00 +1.4347468667323e+00 +1.5297723116193e+00 +1.6299014285195e+00 +1.7333333333333e+00 
+0.0000000000000e+00 +3.9711777215833e-02 +7.9498566652930e-02 +1.1943628419199e-01 +1.5960266617491e-01 +2.0007821291571e-01 +2.4094717337054e-01 +2.8229858683120e-01 +3.2422739956945e-01 +3.6683567724927e-01 +4.1023393789440e-01 +4.5454263561228e-01 +4.9989383264030e-01 +5.4643310730613e-01 +5.9432175916405e-01 +6.4373939123135e-01 +6.9488697470412e-01 +7.4799053607227e-01 +8.0330565277506e-01 +8.6112300345309e-01 +9.2177529100681e-01 +9.8564592771404e-01 +1.0531798926510e+00 +1.1248969922954e+00 +1.2014069415984e+00 +1.2834230150305e+00 +1.3717631291530e+00 +1.4673051260846e+00 +1.5708046726715e+00 +1.6823477848086e+00 +1.8000000000000e+00 
+0.0000000000000e+00 +3.9866509869279e-02 +7.9809912277697e-02 +1.1990803250710e-01 +1.6024057557556e-01 +2.0089010225935e-01 +2.4194305002219e-01 +2.8349081650729e-01 +3.2563092586716e-01 +3.6846830192490e-01 +4.1211667735801e-01 +4.5670017532911e-01 +5.0235511007844e-01 +5.4923206715400e-01 +5.9749834400648e-01 +6.4734086037741e-01 +6.9896968951184e-01 +7.5262242239377e-01 +8.0856966854667e-01 +8.6712213565069e-01 +9.2863994449253e-01 +9.9354517199907e-01 +1.0623391484520e+00 +1.1356268784577e+00 +1.2141522367719e+00 +1.2988492472553e+00 +1.3909154709736e+00 +1.4919058357816e+00 +1.6037934681735e+00 +1.7286850380434e+00 +1.8666666666667e+00 
+0.0000000000000e+00 +3.9944349983586e-02 +7.9966540081480e-02 +1.2014535798316e-01 +1.6056150136089e-01 +2.0129857052394e-01 +2.4244410795158e-01 +2.8409070330862e-01 +3.2633718546698e-01 +3.6928992722517e-01 +4.1306429428362e-01 +4.5778627826770e-01 +5.0359436519036e-01 +5.5064170722494e-01 +5.9909868933047e-01 +6.4915601675997e-01 +7.0102850057205e-01 +7.5495979544432e-01 +8.1122846336715e-01 +8.7015592611046e-01 +9.3211717931355e-01 +9.9755566733767e-01 +1.0670046507004e+00 +1.1411191363114e+00 +1.2207258797763e+00 +1.3069062662454e+00 +1.4011436717045e+00 +1.5056092778946e+00 +1.6237783261976e+00 +1.7619322325248e+00 +1.9333333333333e+00 
+0.0000000000000e+00 +3.9944349983586e-02 +7.9966540081480e-02 +1.2014535798316e-01 +1.6056150136089e-01 +2.0129857052394e-01 +2.4244410795158e-01 +2.8409070330862e-01 +3.2633718546698e-01 +3.6928992722517e-01 +4.1306429428362e-01 +4.5778627826770e-01 +5.0359436519036e-01 +5.5064170722494e-01 +5.9909868933047e-01 +6.4915601675997e-01 +7.0102850057205e-01 +7.5495979544432e-01 +8.1122846336715e-01 +8.7015592611046e-01 +9.3211717931355e-01 +9.9755566733767e-01 +1.0670046507004e+00 +1.1411191363114e+00 +1.2207258797763e+00 +1.3069062662454e+00 +1.4011436717045e+00 +1.5056092778946e+00 +1.6237783261976e+00 +1.7619322325248e+00 +1.9333333333333e+00 
