+0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 
+0.0000000000000e+00 -1.9614365056918e-16 -3.3579191371666e-17 -1.9156232512029e-17 +3.8273415520649e-18 +1.0349926373267e-17 +9.0154166044204e-18 -2.0730047338610e-17 +2.5563979453001e-17 -1.1188290817048e-18 -4.3481398430849e-16 -6.0628780774310e-18 -4.0757951112182e-18 +4.2760021441588e-18 +2.8818062475977e-18 +7.4737959181106e-19 -3.1650387473975e-18 +2.7152985682568e-20 +1.0570383676731e-18 +7.1167631748476e-19 +2.8279301718080e-19 -2.1261003609660e-19 -2.5108091689439e-19 -3.6916572412767e-19 +1.1211455069177e-19 -3.0344464130810e-19 -3.3679635254040e-19 +7.6429624602678e-20 -2.8315743644410e-19 -1.8377967772560e-19 -6.7680177908894e-21 -9.2047111682383e-20 +1.1101301831816e-19 -3.7083474179435e-20 -6.3806282470460e-20 +1.6197234844723e-19 -8.9139407008067e-20 -1.4787141354853e-20 -1.1942477260111e-19 -2.0342425825991e-19 -3.9498486885820e-20 +1.9321453969882e-19 +5.8488217683127e-20 +1.1027502566147e-19 -1.1457240354211e-20 -6.9414416287965e-20 +1.7842348116345e-20 -8.2102474557659e-20 +1.5199665258218e-19 +3.9619359796109e-20 -5.1800870985514e-20 +1.4806174677451e-20 -9.7674772520918e-20 +7.2674131236782e-20 +5.1398369401109e-20 +1.2246885189284e-19 +1.0963506112666e-19 +2.5635710274964e-20 -2.0994004604765e-19 +2.8683022557607e-20 +7.3573754383602e-20 -1.3149035941993e-19 +7.3344169215869e-20 +6.1225328362568e-20 +1.0497702685169e-20 +6.5779963203935e-20 +5.7862127225834e-20 -3.2804855586582e-20 -3.3857699284730e-20 +1.4147542950779e-20 +3.2333324348304e-20 -4.9236260552491e-20 +8.1722214953802e-20 -6.0602904370498e-20 +2.5916270083653e-20 -3.4954890223479e-20 -2.9532553964820e-20 -3.0066575075253e-20 +8.4491791195410e-21 -5.0734614261307e-21 +1.0033078086412e-19 -4.5387444132369e-20 -6.4768879028183e-20 +4.3772598667423e-20 +1.5333357424968e-20 +5.2491815886303e-20 -5.6638982424486e-21 +7.5029266732013e-20 +9.4086742547847e-20 -1.2437487690347e-20 +0.0000000000000e+00 
+0.0000000000000e+00 +1.8104230155176e-16 -7.9999116129581e-17 +4.0344898005637e-17 -2.1630902989571e-17 -1.6497630073667e-17 -1.5394165806235e-17 +1.2740654740457e-18 +1.5435359467476e-18 -1.1320617958742e-17 -2.3000823988860e-16 -2.8503905241193e-17 +9.4941085725402e-18 +1.8094842168232e-18 +4.1066492758280e-18 -2.3440631759677e-19 +2.8477825747197e-18 +2.3887138849352e-18 -9.1526647758937e-19 -4.3428051515370e-19 +4.6334976056200e-19 -4.5999579516794e-19 +4.2879569188774e-19 -1.6994182817056e-19 +4.5695970632525e-19 -7.0802295300556e-20 -5.5338356592254e-19 +1.2562990144906e-19 -4.1564028489197e-19 -3.1381686589461e-19 -1.7617159567075e-19 -4.2533272026744e-19 -1.5241838117980e-19 +8.3626293757734e-20 -3.2784227769765e-19 +2.1162491106283e-20 +1.7254129393774e-20 +1.8581325921240e-19 +4.6778075422795e-20 +9.1816847331027e-20 +9.5813839780050e-21 -1.0045028359288e-19 +4.9761237812145e-20 +6.6637086056183e-20 +1.0396007527226e-19 -1.3836459591143e-20 -2.0260567664800e-19 +1.8288520138218e-19 -1.0282178085385e-19 +2.2240374301845e-19 +3.2868793336701e-19 -1.6703975768860e-19 +1.6358044102776e-19 +1.2314576075359e-19 -1.3078942144945e-20 -6.5640109518798e-20 -7.8887886235081e-20 +8.3024908684680e-20 -7.4955697424781e-21 -5.3949951426506e-21 +6.9625975738930e-20 +3.5584272812376e-21 -5.7969373485683e-21 -4.4010290629649e-20 -9.1608059856761e-22 -9.0097643520954e-22 +5.8558987442003e-20 -2.7450926883969e-20 +8.3047835585918e-20 +4.3277717110414e-20 -3.4589956952038e-19 -3.9679979481182e-20 -9.2438407690535e-20 -8.3710171938983e-20 +4.0166323663467e-20 -2.0484930679381e-20 -7.9617816072738e-20 +5.5439195990771e-20 -1.1369958251293e-20 -4.9397127938343e-20 -1.1012443894164e-20 +3.8238037430259e-20 -2.9816786004611e-20 -5.5147284086132e-20 -3.9225208708003e-21 +8.3029258524583e-20 -7.0043090466637e-20 -1.2166149258948e-19 +3.8844401565490e-20 +2.7789392769276e-20 +0.0000000000000e+00 
+0.0000000000000e+00 -8.3461666209517e-18 +3.9254540554873e-17 -1.5343771390999e-17 +8.6779253472560e-18 +2.6971311772195e-17 -1.6755168101536e-19 +1.3254308805622e-17 +5.5625773174934e-18 -1.1821072171966e-17 +8.4504949554605e-16 +6.4269152563681e-18 +1.2186746799034e-17 +3.8685892719147e-18 +3.9437711425266e-18 +5.7209301243208e-19 -2.6703488344162e-18 -1.3891941733954e-18 +3.4626361159951e-19 -6.6993811365729e-19 +1.9700299010677e-19 +1.2148521431661e-19 -6.0536543033430e-19 +1.3557662044226e-19 +3.5288055461533e-19 -1.2961555162817e-19 -1.2901599742615e-19 -5.7287742957351e-20 -1.2882426113464e-19 -5.7441498776596e-20 -3.8771659222262e-19 -1.1456928951736e-19 +3.1104293260082e-19 +1.0008924530215e-19 +1.4148062676805e-19 +2.5262586963008e-19 -7.9508788231311e-20 +9.5166927562830e-20 +2.1229731140067e-19 +4.2879131634760e-20 -1.1391969428155e-19 +1.1378609014023e-19 +7.1334314285996e-20 -2.1668678488993e-19 +1.6254210131697e-19 +3.8330023222322e-20 +4.2743355560348e-20 +1.0664378503131e-19 -1.5547922687491e-19 -7.6311694129077e-20 -9.8774009192992e-20 -5.1133744176078e-20 -1.2910224392084e-19 +9.7522326111222e-20 -1.1276631299844e-19 -1.1173306280930e-19 +1.2075616272541e-19 -1.2985463675283e-19 -1.0559684839379e-20 -1.2490573074969e-20 +5.0848034503188e-20 +7.7302784374154e-20 -3.8368104109920e-20 -9.0643594405924e-20 +4.8983653096162e-21 -1.5673750091891e-20 +1.2101491608193e-19 -1.8620773606978e-20 +7.8266740842404e-20 -7.3749899992115e-20 +3.5382241211890e-20 -6.7093596660256e-20 +9.0562047732888e-20 -1.1465089741704e-19 -2.4591484304209e-20 +3.3690033028365e-20 +3.3191900629243e-20 -4.6009689549252e-20 -3.0124694551219e-20 -1.9147037953041e-20 +8.9975743742927e-20 -3.5878667697914e-20 +7.4318993757184e-20 -4.8497758528424e-21 -3.0744899119500e-20 -9.4905134612830e-20 -5.7787323489970e-20 -4.9558044859277e-20 +3.3816645263968e-20 -4.5681508639300e-20 +0.0000000000000e+00 
+0.0000000000000e+00 -8.1749353498795e-18 +3.8341093698515e-18 +5.1625519989241e-18 -1.9773598127057e-17 -6.6418238544778e-18 -8.5876707555072e-18 -4.6293011712011e-18 -1.6809074904619e-18 +1.7628951545081e-17 +7.1915969965108e-16 +9.9064376032594e-18 -1.2961558651369e-18 -1.8658520176519e-18 +2.0510349944618e-18 +7.4045706809024e-19 -3.9723373202422e-18 +7.1310962902045e-19 -4.1778784917664e-19 +2.9511522475395e-19 +3.3151380877687e-19 +1.0171400505113e-18 -4.6815589528447e-19 +4.3148269150028e-19 -3.2640235430648e-20 +4.3656515915885e-19 -1.1015907915256e-19 +7.3522516563501e-20 -5.3910245871004e-19 -8.5177700618878e-20 -2.7833849512787e-19 -1.1053156268016e-19 -2.7425945129850e-20 -2.0719458703659e-20 -4.8511406521802e-19 -1.4445735212675e-19 +1.6832713518247e-19 +2.4086559641584e-19 +5.6813788251895e-20 +1.0365803175990e-19 -7.2436350387778e-20 +1.4351397673744e-20 +1.1275638434163e-19 -1.1264030093592e-19 -2.2156977332031e-20 -3.8378262722253e-20 -2.5744291580255e-20 -1.8243378930611e-19 +3.0787089384425e-20 +2.0090126829813e-20 +2.7593095295734e-19 +3.6694634749927e-20 +2.9184024421541e-20 -1.0708428722612e-19 -1.5993279673386e-19 +1.1326130589688e-19 +1.9426820532680e-20 +1.1615940726499e-19 -1.8118078705127e-19 +1.3098859451357e-20 -9.3274325438456e-21 -5.6389965043896e-21 +2.7129027890540e-20 +1.9551802166269e-20 +4.9441723182353e-20 -7.7654447242207e-20 -1.0582472162297e-19 +4.6901659975755e-20 -1.0654830719929e-20 -2.8510243915303e-20 -2.1017505231467e-19 +4.6763099481779e-20 -1.3750467376344e-19 +7.2955768922198e-20 -1.2310332352797e-20 +4.0076705373566e-21 -5.4934442387415e-20 -3.2731375205041e-21 +9.3587384914034e-20 -4.4578304174411e-20 -1.1408448097169e-19 -4.1578642140076e-20 -1.4181723813662e-20 -1.7084800912878e-20 +8.9347577792798e-21 +5.9175933261577e-20 +4.6851509895003e-20 +1.2329208216483e-19 -4.8837256516967e-20 -3.5904608895760e-20 +0.0000000000000e+00 
+0.0000000000000e+00 +1.7002792374956e-19 +9.0589061831651e-18 +6.3260032359057e-18 -1.8950544429054e-17 -5.9238933330987e-19 +6.8566994354967e-18 +7.0170986932764e-18 -1.1517402215372e-17 +9.0401098753229e-18 +6.2259193187892e-16 -2.1827665884681e-17 +1.8468234771069e-18 -4.0032749419795e-18 -2.4331164307382e-18 -3.1543658905372e-18 -1.1091882988914e-18 -5.0506739855836e-19 -5.8543493195273e-20 +1.3142756897293e-19 +8.8052766242474e-19 +4.7676217377182e-19 -7.6406979343515e-19 -9.0838315990762e-20 +3.1115573290356e-19 +2.3995935330698e-19 +9.7867701816702e-19 +4.6572177122805e-19 -4.7692110153096e-19 +1.9680255896550e-19 +2.0633585909326e-19 -1.2339484512154e-19 -1.7290998804453e-19 -6.1252537472857e-20 -8.9253831428883e-20 -1.1544636577749e-19 -5.0977289454866e-20 -2.9492196795925e-20 -9.6394358356778e-20 -6.9774616224681e-20 +7.8760376953447e-20 -7.5177365640519e-20 +1.3975157747579e-19 -5.1963245236848e-20 -1.2420880000629e-19 +4.3386573713415e-20 +6.7151744866702e-20 +2.0415629925585e-19 +1.3692071786191e-19 -1.0236022447489e-19 +6.1630096367876e-20 -1.2292360729979e-20 +4.0427495892023e-21 +3.0677008179930e-20 +1.4616045742773e-19 +7.4891707735619e-20 -2.7730631210540e-20 +3.0976030914776e-20 -1.1304934650312e-19 -6.9888910442606e-21 +5.6042428365810e-20 +5.7287090507873e-20 -2.5017405706509e-20 +2.6420612504998e-22 -1.5451557571374e-20 -2.3883758373017e-20 +5.9969903489332e-20 -5.2758415245237e-20 +6.9954008564560e-20 +2.4086193725836e-20 -2.1975468107297e-19 -1.2506773898008e-20 +5.1482459302017e-20 +6.3668823195926e-20 +7.1145226504489e-20 -1.2382089887330e-19 +1.1769677615342e-19 +3.8723047884251e-22 -3.2223688247280e-20 +2.9299179545146e-20 -6.1743889358148e-20 +8.0045471585653e-20 -4.3954384550016e-20 +3.7221894890883e-20 -2.6744128041564e-20 -4.2020775117694e-20 +7.2633298203740e-20 +9.0168102683885e-20 +2.0232829962027e-20 -9.9722375475141e-20 +0.0000000000000e+00 
+0.0000000000000e+00 +1.4561189689013e-17 -6.9377550899078e-18 +4.9335737750997e-18 +1.6654902012706e-17 -6.9024298193933e-19 -7.6190678957729e-19 +1.6919983504742e-17 -1.9694615484925e-17 -1.8945687456513e-17 -4.6840695172780e-15 -1.0303996126475e-17 -3.4567365403737e-18 +4.4912757627393e-19 +4.1793745028685e-18 -3.4149952482066e-18 +1.0612017134474e-18 -8.6212361743155e-19 -2.4649612782878e-18 -9.4902955183525e-19 +3.4188206309610e-19 +8.8135227674110e-20 +9.1699747782150e-20 -7.9410788001685e-19 -8.8312197492884e-19 -3.5026311631144e-19 +2.6952598391550e-19 -2.6197369223102e-19 -5.4511808865255e-19 +2.4837624046861e-19 +8.5133034064726e-19 +3.9868972951593e-19 -1.0234402995454e-19 -3.9245359517787e-20 -1.6358409347697e-21 -1.0652821539050e-19 +1.1258752189026e-19 -4.3134016498630e-20 +4.8328621557457e-20 -1.3788702831332e-20 +4.4937860076405e-21 -1.4466207267308e-19 -6.7175448600579e-20 +9.1189211891605e-21 -1.5662704114083e-20 -4.7662846906361e-20 -1.8415469172476e-19 -5.8002196915690e-20 +7.7455500594117e-20 +8.9917758678640e-20 -7.4040067145050e-20 -2.9100818856282e-20 +1.7426257772516e-20 -1.7903708670871e-19 +4.5824460682394e-20 +4.6112957310595e-20 -3.7303298220085e-20 -1.0894826954771e-19 +9.1361140938281e-21 -2.9534637931128e-20 +2.9777041912840e-20 -6.3318479253528e-20 +1.2911390959823e-19 +6.5778231705913e-22 -1.0384147994085e-19 +4.6431514334190e-20 +2.6297857271731e-20 -4.3548027145300e-20 +6.9321580358062e-21 +2.8194483794964e-20 +7.1774550112093e-20 +5.7214147731262e-20 +5.2104801148483e-20 +1.6989717727993e-20 -1.3589486969939e-20 -2.6191074557935e-20 +2.9460275612974e-21 +1.0975748568127e-19 -6.2912638728598e-21 -1.0593147279185e-20 +8.9224657572107e-20 +2.6028253013739e-21 -1.1022433882115e-19 -7.3477408291386e-20 +1.6675961149069e-21 -2.3743733202135e-20 +8.4193065049725e-20 -1.1193745688203e-19 -9.3195305511272e-21 +4.3756312918714e-20 +0.0000000000000e+00 
+0.0000000000000e+00 -3.5646311958822e-18 +2.3533562327638e-18 -6.6621390971100e-18 +4.4004202520508e-18 -4.0621584604835e-18 +3.3751660262220e-18 -2.0905443951454e-18 +4.8544149608285e-18 -1.7976404087108e-17 -1.6600049370494e-16 -2.1088985156714e-18 -3.7280475894338e-18 +3.1251715131175e-18 +1.2986285326760e-20 +2.0952152507297e-18 +8.2124197389140e-19 +1.8994921630943e-19 +7.6859141219187e-19 +2.3655877870421e-19 -8.2965333826720e-19 +3.7613466663766e-19 +3.1521747428354e-19 +7.9003442047045e-20 -3.9993868749159e-19 +4.0937797685865e-19 +2.7106344065238e-19 +4.9882515536183e-19 -3.3889500318514e-19 +1.8981699789103e-19 +3.6538694899874e-19 -2.0864641503235e-19 +1.1101196672757e-20 +3.3991852288254e-21 -6.1093647498405e-20 -9.5458147876968e-21 +1.9568957266073e-19 +7.3013601663294e-20 +2.7767345995889e-19 +1.1028637546921e-19 +8.8804001707623e-20 -3.6619457540242e-20 -1.0437125019445e-19 +1.0367894098457e-20 +5.3854620676672e-20 -1.1166771423986e-19 -8.3342463825149e-20 +6.0476998849284e-20 +3.4165613522729e-20 -3.7500901266275e-20 -1.0206467540737e-20 +7.3744847094344e-20 -1.0158058049795e-19 +2.0926945046989e-20 -2.2777845416960e-20 +7.4099398105877e-21 -9.4998687480256e-20 -4.1129814237408e-20 -1.6299353851705e-19 -7.8393620394214e-20 +4.3882574052359e-20 +2.7155045004121e-21 +1.0515296473803e-19 -3.2991295967426e-20 +6.4864697357220e-20 -2.6335382368138e-20 -3.7394729640219e-22 +1.0622526268570e-19 +1.6949917725652e-21 +5.0166965424054e-21 +1.5919466739250e-20 -3.0755191918547e-20 -1.3059828300940e-19 -5.4684276826281e-21 +1.0656971440892e-20 -3.3287422420576e-20 -2.5408970758249e-20 +5.8251409121400e-20 +5.1761315523616e-21 +1.8828839867174e-20 +1.2569603391026e-19 -3.8593617096470e-20 +5.5838761697159e-22 +9.1558967642270e-20 -8.3844729986495e-21 +7.6997757475416e-20 +5.9204010731402e-20 -6.1067222935546e-21 +1.0536894344895e-20 +7.2436264140353e-20 +0.0000000000000e+00 
+0.0000000000000e+00 +7.0971812117881e-19 -5.3171952584545e-18 -9.3388082385812e-19 -6.5696286907915e-18 +2.3460829536128e-19 +3.4520840149479e-18 +1.9213458831578e-18 +4.5876582506767e-18 +2.8099416630126e-18 -4.2759710430585e-21 +1.6087668982466e-18 +3.9698480865095e-18 -1.7295433806842e-18 -1.3585685312118e-18 -7.5035530479702e-19 -7.4180265334731e-19 -8.0078062001347e-19 -1.9145888488167e-18 +9.0960734324723e-19 +4.0380184123835e-19 +2.9371716016668e-19 -8.6851781392920e-20 -7.0159392162122e-19 +1.6041956559972e-20 -1.3049354507144e-19 -2.4225147693380e-19 +3.2682722124625e-19 -8.6108335368795e-20 +2.6302318740135e-19 +1.6626576112525e-19 +3.2288229089627e-19 +2.9628022913758e-20 +2.2046923042255e-19 +1.2116290895207e-20 -7.5984181533991e-21 -1.4074242247177e-19 -8.6024075272358e-21 +3.7205751336274e-20 -2.0415613195804e-19 +1.3365081136928e-19 +7.3915805247028e-20 +9.5201801113665e-21 +7.6924971166849e-20 +1.6875875709221e-21 -7.5020850624921e-20 +1.4792575065552e-19 -7.8323217061448e-20 -1.6447719785446e-19 -8.5392808030916e-20 +8.6283186560078e-20 +5.4355782343622e-20 -3.6873236805450e-20 +2.8999686915963e-21 -1.7173128764971e-19 -1.8710372505879e-20 -6.1279535526908e-20 -1.3096862321013e-19 +5.1322837813810e-20 -4.4929182118388e-21 -3.8808303285751e-20 -1.0326986235656e-19 +3.4057703238132e-20 +1.3409641874900e-20 -2.5087415346991e-20 +9.7849309760197e-20 -2.3558052230526e-20 -2.1378656130526e-20 +1.5417434665898e-20 -6.4054531832310e-20 -1.3997672402024e-19 +7.9057994802630e-20 +1.9150155543587e-19 -3.8207221058792e-20 -5.6116112769600e-21 -2.2679285694086e-20 +5.3884861187653e-20 -1.3497654499346e-20 +5.2172595964437e-20 +3.4845626673735e-20 -5.0519776314004e-20 +7.1302838470377e-20 +7.1203707128565e-20 +1.1462577490340e-20 -6.0659515259714e-20 -6.1532497770984e-20 -1.0741817677943e-19 +2.7221458996082e-20 -8.0515457100446e-20 +4.8130906775210e-20 +0.0000000000000e+00 
+0.0000000000000e+00 -6.4100973886169e-18 +8.0419971937725e-18 -2.9328943876298e-19 -4.9885087820642e-18 +6.7024919820692e-19 +3.9273267493529e-18 -9.3496687175139e-18 +4.7903045024370e-18 +1.9982341727478e-17 -2.5505181710338e-16 +1.4082765648487e-17 -8.6776787751690e-18 +8.2856097417032e-19 -7.0417735117066e-19 -3.9360680227971e-20 -7.6947268307318e-20 +8.6665434383157e-20 +4.0246392241508e-19 +5.4454562617911e-19 +5.2846172571238e-19 +7.0978791729188e-19 +2.4606340521229e-19 +4.5664716601656e-19 -7.7497095735050e-20 +2.3983104804205e-20 +5.0632504718929e-19 -1.8413431047772e-19 -1.3144344609159e-19 +2.3459596219182e-19 -5.7014735268949e-19 +3.2633178355672e-19 +1.0820760439225e-19 -2.8884808400202e-19 +1.2058536928266e-19 +1.0604037460667e-19 -1.8716708872188e-19 -7.0649414413830e-20 +2.5557249731161e-19 +2.2005909947796e-19 -1.5386605832843e-19 +1.8294943129860e-19 +1.9283056677283e-19 -1.0769710061553e-19 +1.1735992778877e-19 +7.6713503862903e-21 +1.1527256436449e-19 +5.6786871780113e-20 -9.7666338813447e-20 -1.4971335407591e-19 +6.3392804909865e-20 -7.7165034147594e-20 -6.2664664929172e-20 +1.1030899665898e-19 +2.0583873912823e-20 +1.7964144754343e-20 +8.7169625267934e-20 +5.8188123315771e-21 -9.5107315756379e-20 +2.7892009803641e-20 +8.6128183885354e-21 -5.8342520991267e-20 -2.6204176127071e-20 -1.0919582942482e-19 -1.0164263316420e-19 -1.3268286662061e-20 -1.4556210301010e-19 +4.9308185777045e-20 +5.3889106697999e-21 +2.0678496284196e-20 -2.7301243541102e-20 -7.0318858158017e-20 -3.5331781373548e-21 +3.4165810959934e-20 +4.3200211596536e-20 +4.6112072800846e-20 +5.1517589428182e-20 -7.6104076389182e-21 +2.0717355706622e-20 -7.3510521129254e-20 +5.7394959985273e-20 +5.4527745979496e-20 -6.0834775971251e-20 -1.2668333142819e-19 +2.8858206406620e-20 -5.6954731456736e-20 +2.9153976160094e-20 -1.7655454291806e-20 +6.5278517392485e-20 -9.1007323301178e-20 +0.0000000000000e+00 
