+0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 
+0.0000000000000e+00 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -5.6835445613978e-13 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +1.1367089122796e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -1.7050633684193e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +2.2734178245591e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -2.8417722806989e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +3.4101267368387e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -3.9784811929785e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +4.5468356491182e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -5.1151901052580e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +5.6835445613978e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 +1.0236125547103e-11 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +6.8202534736774e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -2.3876632494458e-11 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +7.9569623859569e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 +7.9627077225440e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +9.0936712982365e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -2.6150050319017e-11 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +1.0230380210516e-11 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 +5.6892898979849e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +0.0000000000000e+00 
+0.0000000000000e+00 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -9.1961682769163e-13 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +1.8392336553833e-12 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -2.7588504830749e-12 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +3.6784673107665e-12 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -4.5980841384581e-12 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +5.5177009661498e-12 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -6.4373177938414e-12 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +7.3569346215330e-12 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -8.2765514492246e-12 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +9.1961682769163e-12 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 +1.6562399048324e-11 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +1.1035401932300e-11 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -3.8633202912923e-11 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +1.2874635587683e-11 -4.4138212703733e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 +1.2883931737557e-11 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +1.4713869243066e-11 -4.4138212703733e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703733e+03 -4.2311670223690e-11 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +1.6553102898449e-11 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 +9.2054644267910e-12 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +0.0000000000000e+00 
+0.0000000000000e+00 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -9.1961682769163e-13 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +1.8392336553833e-12 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -2.7588504830749e-12 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +3.6784673107665e-12 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -4.5980841384581e-12 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +5.5177009661498e-12 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -6.4373177938414e-12 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +7.3569346215330e-12 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -8.2765514492246e-12 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +9.1961682769163e-12 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 +1.6562399048324e-11 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +1.1035401932300e-11 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -3.8633202912923e-11 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +1.2874635587683e-11 -4.4138212703733e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 +1.2883931737557e-11 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +1.4713869243066e-11 -4.4138212703733e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -4.2311670223690e-11 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +1.6553102898449e-11 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 +9.2054644267910e-12 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +0.0000000000000e+00 
+0.0000000000000e+00 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -5.6835445613978e-13 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +1.1367089122796e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -1.7050633684193e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +2.2734178245591e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -2.8417722806989e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +3.4101267368387e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -3.9784811929785e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +4.5468356491182e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -5.1151901052580e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +5.6835445613978e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 +1.0236125547103e-11 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +6.8202534736774e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -2.3876632494458e-11 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +7.9569623859569e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 +7.9627077225440e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +9.0936712982365e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -2.6150050319017e-11 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +1.0230380210516e-11 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 +5.6892898979849e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +0.0000000000000e+00 
+0.0000000000000e+00 -5.6835445613978e-13 -9.1961682769163e-13 -9.1961682769163e-13 -5.6835445613978e-13 -1.1841628601229e-28 +5.6835445613978e-13 +9.1961682769163e-13 +9.1961682769163e-13 +5.6835445613978e-13 +2.3683257202458e-28 -5.6835445613978e-13 -9.1961682769163e-13 -9.1961682769163e-13 -5.6835445613978e-13 -3.5524885803687e-28 +5.6835445613978e-13 +9.1961682769163e-13 +9.1961682769163e-13 +5.6835445613978e-13 +4.7366514404916e-28 -5.6835445613978e-13 -9.1961682769163e-13 -9.1961682769163e-13 -5.6835445613978e-13 -5.9208143006145e-28 +5.6835445613978e-13 +9.1961682769163e-13 +9.1961682769163e-13 +5.6835445613978e-13 +7.1049771607374e-28 -5.6835445613978e-13 -9.1961682769163e-13 -9.1961682769163e-13 -5.6835445613978e-13 -8.2891400208603e-28 +5.6835445613978e-13 +9.1961682769163e-13 +9.1961682769163e-13 +5.6835445613978e-13 +9.4733028809832e-28 -5.6835445613978e-13 -9.1961682769163e-13 -9.1961682769163e-13 -5.6835445613978e-13 -1.0657465741106e-27 +5.6835445613978e-13 +9.1961682769163e-13 +9.1961682769163e-13 +5.6835445613978e-13 +1.1841628601229e-27 -5.6835445613978e-13 -9.1961682769163e-13 -9.1961682769163e-13 -5.6835445613978e-13 +2.1326901854102e-27 +5.6835445613978e-13 +9.1961682769163e-13 +9.1961682769163e-13 +5.6835445613978e-13 +1.4209954321475e-27 -5.6835445613978e-13 -9.1961682769163e-13 -9.1961682769163e-13 -5.6835445613978e-13 -4.9746810497052e-27 +5.6835445613978e-13 +9.1961682769163e-13 +9.1961682769163e-13 +5.6835445613978e-13 +1.6578280041721e-27 -5.6835445613978e-13 -9.1961682769163e-13 -9.1961682769163e-13 -5.6835445613978e-13 +1.6590250413611e-27 +5.6835445613978e-13 +9.1961682769163e-13 +9.1961682769163e-13 +5.6835445613978e-13 +1.8946605761966e-27 -5.6835445613978e-13 -9.1961682769163e-13 -9.1961682769163e-13 -5.6835445613978e-13 -5.4483461937544e-27 +5.6835445613978e-13 +9.1961682769163e-13 +9.1961682769163e-13 +5.6835445613979e-13 +2.1314931482212e-27 -5.6835445613978e-13 -9.1961682769163e-13 -9.1961682769163e-13 -5.6835445613978e-13 +1.1853598973119e-27 +5.6835445613978e-13 +9.1961682769162e-13 +9.1961682769163e-13 +5.6835445613978e-13 +0.0000000000000e+00 
+0.0000000000000e+00 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +5.6835445613978e-13 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -1.1367089122796e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +1.7050633684193e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -2.2734178245591e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +2.8417722806989e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -3.4101267368387e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +3.9784811929785e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -4.5468356491182e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +5.1151901052580e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -5.6835445613978e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 -1.0236125547103e-11 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -6.8202534736774e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +2.3876632494458e-11 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -7.9569623859569e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 -7.9627077225440e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -9.0936712982365e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +2.6150050319017e-11 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -1.0230380210516e-11 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 -5.6892898979849e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 +0.0000000000000e+00 
+0.0000000000000e+00 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +9.1961682769163e-13 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -1.8392336553833e-12 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +2.7588504830749e-12 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -3.6784673107665e-12 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +4.5980841384581e-12 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -5.5177009661498e-12 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +6.4373177938414e-12 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -7.3569346215330e-12 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +8.2765514492246e-12 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -9.1961682769163e-12 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 -1.6562399048324e-11 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -1.1035401932300e-11 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +3.8633202912923e-11 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -1.2874635587683e-11 +4.4138212703733e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 -1.2883931737557e-11 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -1.4713869243066e-11 +4.4138212703733e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703733e+03 +4.2311670223690e-11 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -1.6553102898449e-11 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 -9.2054644267910e-12 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 +0.0000000000000e+00 
+0.0000000000000e+00 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +9.1961682769163e-13 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -1.8392336553833e-12 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +2.7588504830749e-12 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -3.6784673107665e-12 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +4.5980841384581e-12 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -5.5177009661498e-12 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +6.4373177938414e-12 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -7.3569346215330e-12 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +8.2765514492246e-12 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -9.1961682769163e-12 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 -1.6562399048324e-11 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -1.1035401932300e-11 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +3.8633202912923e-11 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -1.2874635587683e-11 +4.4138212703733e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 -1.2883931737557e-11 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -1.4713869243066e-11 +4.4138212703733e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 +4.2311670223690e-11 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 -1.6553102898449e-11 +4.4138212703734e+03 +7.1417128357314e+03 +7.1417128357314e+03 +4.4138212703734e+03 -9.2054644267910e-12 -4.4138212703734e+03 -7.1417128357314e+03 -7.1417128357314e+03 -4.4138212703734e+03 +0.0000000000000e+00 
+0.0000000000000e+00 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +5.6835445613978e-13 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -1.1367089122796e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +1.7050633684193e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -2.2734178245591e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +2.8417722806989e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -3.4101267368387e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +3.9784811929785e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -4.5468356491182e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +5.1151901052580e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -5.6835445613978e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 -1.0236125547103e-11 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -6.8202534736774e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +2.3876632494458e-11 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -7.9569623859569e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 -7.9627077225440e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -9.0936712982365e-12 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 +2.6150050319017e-11 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 -1.0230380210516e-11 +2.7278915653580e+03 +4.4138212703734e+03 +4.4138212703734e+03 +2.7278915653580e+03 -5.6892898979849e-12 -2.7278915653580e+03 -4.4138212703734e+03 -4.4138212703734e+03 -2.7278915653580e+03 +0.0000000000000e+00 
