+0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 +0.0000000000000e+00 
+0.0000000000000e+00 -3.0683788843078e-14 -1.4710455076283e-14 +7.7382544816373e-14 -3.1419311596892e-14 -2.4424906541753e-15 -7.4606987254811e-14 +3.3861802251067e-14 +6.4170890823334e-14 +2.8432811660650e-13 +3.2354417276771e+02 +3.7014835641003e-13 -5.6954441163271e-14 -3.1963320878958e-13 +1.9761969838328e-14 +2.2803980925801e-13 +1.1057821325267e-13 -2.9531932455029e-14 -3.4416913763380e-14 +8.2156503822262e-14 -2.9087843245179e-14 +1.0547118733939e-13 -5.5733195836183e-14 -1.4521717162097e-13 -1.2034817586937e-13 +1.9984014443253e-15 +3.8857805861880e-14 -2.0583534876550e-13 +1.2212453270877e-14 -1.9317880628478e-14 -1.5187850976872e-13 -1.7541523789077e-14 -1.8118839761883e-13 -1.0080825063596e-13 +3.0553337637684e-13 -3.2884805989397e-13 +2.2759572004816e-14 -5.6399329650958e-14 +1.8740564655673e-13 +2.6678659281743e-13 +5.6621374255883e-14 -2.3914203950426e-13 -1.5154544286133e-13 +1.8013368574543e-13 -1.8007817459420e-13 +3.8358205500799e-13 -3.6082248300318e-13 +6.2228000530240e-14 +1.5709655798446e-14 -4.2882364326147e-14 
+0.0000000000000e+00 -4.1799896877137e-14 -5.0681681074138e-14 -6.6668892628741e-14 +1.0214051826551e-14 +1.4432899320127e-14 -3.2529534621517e-14 +2.2315482794966e-14 +3.7747582837255e-15 +1.1768364061027e-13 -3.6450842344493e-12 -4.5963233219481e-14 +4.5519144009631e-14 +1.9095836023553e-14 -4.8849813083507e-15 +5.5511151231258e-14 -5.6177285046033e-14 +4.1300296516056e-14 +3.2862601528905e-14 +3.8635761256955e-14 -4.8849813083507e-15 -7.5051076464661e-14 -3.4638958368305e-14 +3.9968028886506e-14 -1.4210854715202e-14 +1.2878587085652e-14 -4.4408920985006e-15 +5.5511151231258e-14 -2.5313084961454e-14 -1.0169642905566e-13 -1.1546319456102e-14 +4.2632564145606e-14 +1.3322676295502e-14 -4.4408920985006e-14 -9.5479180117763e-14 +7.5495165674511e-15 -5.5955240441108e-14 +4.9737991503207e-14 +2.8865798640254e-15 +2.3092638912203e-14 -1.1990408665952e-14 +1.5543122344752e-14 +7.9936057773011e-15 +2.5313084961454e-14 +4.8294701571194e-14 -5.8730798002671e-14 +1.5099033134902e-14 +1.5543122344752e-15 +3.6470826358936e-14 -1.5820678100908e-15 
+0.0000000000000e+00 -1.6209256159527e-14 +2.0133894551577e-13 -8.8040685852775e-14 +8.4710016778899e-14 -1.4011014570769e-13 +5.2624571367232e-14 +1.9362289549463e-13 +3.0375701953744e-13 +3.1263880373444e-13 +1.0532365951207e+03 +1.1923795284474e-12 +1.7541523789077e-13 -7.4074080202990e-13 -6.5281113847959e-14 +8.7840845708342e-13 +1.3899992268307e-13 -4.4408920985006e-16 -4.0012437807491e-13 +3.5216274341110e-13 -2.9842794901924e-13 +2.7666757773659e-13 -2.9887203822909e-13 -6.7146288529329e-13 -5.2002846473442e-13 -3.0198066269804e-14 +8.1268325402561e-14 -7.3807626677080e-13 +2.5268676040469e-13 +8.3044682241962e-14 -5.2935433814127e-13 -1.8207657603853e-14 -5.1514348342607e-13 -1.9806378759313e-13 +1.2718714970106e-12 -9.6811447747314e-13 +1.3766765505352e-14 -2.4646951146678e-13 +6.2350125062949e-13 +9.2548191332753e-13 +8.9261931179863e-14 -7.2652994731470e-13 -5.4378723746140e-13 +4.2099657093786e-13 -6.0285110237146e-13 +1.3649081864742e-12 -1.2210232824827e-12 +3.6093350530564e-13 +1.0519363158323e-13 +1.7513768213462e-14 
+0.0000000000000e+00 -1.9650947535865e-14 -1.4654943925052e-14 +1.1546319456102e-14 +9.2814644858663e-14 +2.3758772726978e-14 +1.5765166949677e-14 -4.4186876380081e-14 +3.5527136788005e-14 +1.9939605522268e-13 -1.0072387368609e-11 +6.6169292267659e-14 +8.4821039081362e-14 +4.3964831775156e-14 +2.8865798640254e-14 +6.6613381477509e-15 -2.5757174171304e-14 +6.2172489379009e-15 +1.7763568394003e-15 +6.2172489379009e-15 +8.8817841970013e-16 -5.1514348342607e-14 +3.6415315207705e-14 +6.2172489379009e-15 +2.9309887850104e-14 +7.9936057773011e-15 +3.9079850466806e-14 +6.8389738316910e-14 -2.7533531010704e-14 -1.1546319456102e-14 +9.7699626167014e-15 -3.3750779948605e-14 -1.9539925233403e-14 -2.3980817331903e-14 -3.1086244689504e-14 -3.7747582837255e-14 +4.8849813083507e-15 +7.1054273576010e-14 -4.2188474935756e-14 -9.7699626167014e-15 -1.3322676295502e-15 -2.2204460492503e-14 +3.1086244689504e-14 +1.7985612998928e-14 +2.9753977059954e-14 -9.1038288019263e-15 +2.8643754035329e-14 +2.1649348980191e-14 -3.5749181392930e-14 -2.7366997557010e-14 
+0.0000000000000e+00 +1.1934897514720e-14 +2.8477220581635e-13 -3.1774582964772e-13 +1.5765166949677e-13 -8.6597395920762e-15 +2.7267077484794e-13 +4.1300296516056e-14 +2.0961010704923e-13 -1.2967404927622e-13 +2.1188335408014e+03 +2.1693757901176e-12 +7.2830630415410e-14 -1.4468426456915e-12 -3.2418512319055e-13 +1.6333601138285e-12 +1.4210854715202e-13 -2.2204460492503e-14 -9.5123908749883e-13 +6.1817218011129e-13 -5.6044058283078e-13 +4.5830006456526e-13 -5.3201887340038e-13 -1.2958523143425e-12 -9.6278540695494e-13 -2.5757174171304e-14 +2.9221070008134e-13 -1.5241141682054e-12 +5.4978244179438e-13 +2.3536728122053e-13 -1.0045297926808e-12 +7.0166095156310e-14 -1.1697309787451e-12 -4.8849813083507e-13 +2.6014745913017e-12 -2.0419221868906e-12 +7.5495165674511e-14 -4.6807002718197e-13 +1.3167245072054e-12 +1.8336443474709e-12 +2.3758772726978e-13 -1.6884271758499e-12 -1.0680345496894e-12 +8.5487172896137e-13 -1.1679546219057e-12 +2.7871038810190e-12 -2.4429347433852e-12 +8.4265927569049e-13 +2.0394796962364e-13 +5.0792703376601e-14 
+0.0000000000000e+00 +4.4408920985006e-16 -3.5194069880617e-14 -2.9976021664879e-14 -8.8817841970013e-16 -7.9936057773011e-15 -7.5939254884361e-14 -5.9507954119908e-14 +8.9261931179863e-14 +1.7852386235973e-13 +8.2618356600506e-12 -7.1054273576010e-15 -7.1054273576010e-14 +7.7271522513911e-14 +7.1054273576010e-15 +6.2172489379009e-15 -1.5987211554602e-14 +1.7763568394003e-14 +5.2402526762307e-14 +4.7961634663807e-14 -5.0626169922907e-14 -1.5987211554602e-14 +8.8817841970013e-15 -3.6415315207705e-14 -7.9936057773011e-15 +4.4408920985006e-15 +2.5757174171304e-14 +1.6875389974302e-14 -4.4408920985006e-15 -3.0198066269804e-14 +8.8817841970013e-15 +5.5955240441108e-14 +1.1546319456102e-14 -2.7533531010704e-14 +1.3322676295502e-14 -4.4408920985006e-15 -4.0856207306206e-14 +1.4210854715202e-14 +3.6415315207705e-14 -4.7073456244107e-14 -1.2434497875802e-14 -4.1744385725906e-14 +3.4638958368305e-14 -2.8865798640254e-14 +6.7057470687359e-14 -5.5511151231258e-14 +3.7081449022480e-14 -1.7097434579227e-14 +7.0388139761235e-14 +6.5836225360272e-14 
+0.0000000000000e+00 -5.5511151231258e-16 +4.1577852272212e-13 -5.9063864910058e-13 +3.1374902675907e-13 -3.5926817076870e-13 +5.2091664315412e-13 +2.1138646388863e-13 +2.3137047833188e-13 +2.4513724383723e-13 +4.3280982256104e+03 +3.9825920339354e-12 -1.9717560917343e-13 -3.0349056601153e-12 -7.8692607985431e-13 +3.1930014188220e-12 +4.8849813083507e-13 -6.2172489379009e-14 -1.7168488852803e-12 +1.3500311979442e-12 -1.2763123891091e-12 +1.0427214647279e-12 -1.1093348462055e-12 -2.6867397195929e-12 -1.9646506643767e-12 +2.1316282072803e-14 +4.6807002718197e-13 -2.9833913117727e-12 +1.2301271112847e-12 +4.1389114358026e-13 -2.0703438963210e-12 +3.1086244689504e-14 -2.3359092438113e-12 -1.0613732115416e-12 +5.2269299999352e-12 -4.1850967136270e-12 +5.9507954119908e-14 -9.6544994221404e-13 +2.6885160764323e-12 +3.7285730059011e-12 +3.1707969583294e-13 -3.3413272149119e-12 -2.2555290968285e-12 +1.6830981053317e-12 -2.3048229991218e-12 +5.7696070143720e-12 -5.0957016384245e-12 +1.4941381465405e-12 +3.2707170305457e-13 +5.5566662382489e-14 
+0.0000000000000e+00 +2.5091040356529e-14 +1.0436096431476e-14 -4.2632564145606e-14 +3.9968028886506e-15 +3.3306690738755e-14 -1.2212453270877e-13 -1.3988810110277e-13 +1.9539925233403e-13 -1.6431300764452e-13 -1.6656898083056e-11 +1.9895196601283e-13 -1.4832579608992e-13 -4.7961634663807e-14 +2.1316282072803e-14 -6.1284310959309e-14 -2.5757174171304e-14 +3.7303493627405e-14 -5.8619775700208e-14 -1.4210854715202e-14 -6.2172489379009e-14 -8.7041485130612e-14 +7.1054273576010e-15 +3.5527136788005e-14 +5.3290705182008e-15 -3.0198066269804e-14 -1.5987211554602e-14 -1.7763568394003e-15 -9.2370555648813e-14 -9.4146912488213e-14 +6.7501559897210e-14 +3.3750779948605e-14 -1.9539925233403e-14 +3.0198066269804e-14 +7.5495165674511e-14 +2.4868995751604e-14 +4.2632564145606e-14 +1.5987211554602e-14 +3.6415315207705e-14 -4.6185277824407e-14 -1.7763568394003e-14 -8.8817841970013e-15 +3.1086244689504e-14 -3.4194869158455e-14 +3.7303493627405e-14 -4.7961634663807e-14 +6.2172489379009e-15 +1.9984014443253e-15 +6.1506355564234e-14 +1.1057821325267e-13 
+0.0000000000000e+00 +3.2052138720928e-13 +1.5423218258093e-12 -1.9904078385480e-12 +9.1349150466158e-13 -7.1587180627830e-13 +1.6937562463681e-12 +7.1320727101920e-13 +1.5054624213917e-12 +1.2869705301455e-12 +1.4778791925151e+04 +1.4222401034658e-11 +2.5757174171304e-13 -1.0346390411087e-11 -2.4433788325950e-12 +1.1100453889412e-11 +1.8065549056701e-12 +1.2434497875802e-14 -5.9294791299180e-12 +4.6238568529589e-12 -4.2845726966334e-12 +3.5793590313915e-12 -3.7729819268861e-12 -9.1109342292839e-12 -6.5227823142777e-12 +1.7763568394003e-15 +1.8580692540127e-12 -1.0430767360958e-11 +4.0021319591688e-12 +1.6644463585180e-12 -7.2937211825774e-12 +4.6185277824407e-14 -8.1410433949713e-12 -3.4177105590061e-12 +1.7818635456024e-11 -1.4152234939502e-11 +3.9701575360596e-13 -3.2551739082010e-12 +9.1482377229113e-12 +1.2859047160418e-11 +1.3056222769592e-12 -1.1473488825686e-11 -7.6667561188515e-12 +5.7305271639052e-12 -8.1299411647251e-12 +1.9638513037989e-11 -1.7173373834112e-11 +5.3981263903324e-12 +1.1328715743275e-12 +3.2163161023391e-13 
