-4.0000000000000e+02 -4.8985871965894e-14 +4.0000000000000e+02 +9.7971743931788e-14 -4.0000000000000e+02 -1.4695761589768e-13 +4.0000000000000e+02 +1.9594348786358e-13 -4.0000000000000e+02 +4.6561337593063e-13 +4.0000000000000e+02 +2.9391523179536e-13 -4.0000000000000e+02 -3.4290110376126e-13 +4.0000000000000e+02 +3.9188697572715e-13 -4.0000000000000e+02 +9.8021262382715e-13 +4.0000000000000e+02 
+9.7392088021787e+02 +1.1927090885816e-13 -9.7392088021787e+02 -2.3854181771632e-13 +9.7392088021787e+02 -1.3722182900353e-12 -9.7392088021787e+02 -4.7708363543264e-13 +9.7392088021787e+02 +5.9635454429079e-13 -9.7392088021787e+02 +2.7444365800705e-12 +9.7392088021787e+02 -2.6251656712123e-12 -9.7392088021787e+02 -9.5416727086527e-13 +9.7392088021787e+02 +1.0734381797234e-12 -9.7392088021787e+02 
-6.8610914501763e-13 -8.4024136831156e-29 +6.8610914501763e-13 +1.6804827366231e-28 -6.8610914501763e-13 +9.6670226183365e-28 +6.8610914501763e-13 +3.3609654732463e-28 -6.8610914501763e-13 -4.2012068415578e-28 +6.8610914501763e-13 -1.9334045236673e-27 -6.8610914501763e-13 +1.8493803868361e-27 +6.8610914501763e-13 +6.7219309464925e-28 -6.8610914501763e-13 -7.5621723148041e-28 +6.8610914501763e-13 
-9.7392088021787e+02 -1.1927090885816e-13 +9.7392088021787e+02 +2.3854181771632e-13 -9.7392088021787e+02 +1.3722182900353e-12 +9.7392088021787e+02 +4.7708363543264e-13 -9.7392088021787e+02 -5.9635454429079e-13 +9.7392088021787e+02 -2.7444365800705e-12 -9.7392088021787e+02 +2.6251656712123e-12 +9.7392088021787e+02 +9.5416727086527e-13 -9.7392088021787e+02 -1.0734381797234e-12 +9.7392088021787e+02 
-2.9817727214540e-13 -3.6516184191135e-29 +2.9817727214540e-13 +7.3032368382270e-29 -2.9817727214540e-13 +4.2012068415578e-28 +2.9817727214540e-13 +1.4606473676454e-28 -2.9817727214540e-13 -1.8258092095568e-28 +2.9817727214540e-13 -8.4024136831156e-28 -2.9817727214540e-13 +8.0372518412043e-28 +2.9817727214540e-13 +2.9212947352908e-28 -2.9817727214540e-13 -3.2864565772022e-28 +2.9817727214540e-13 
+9.7392088021787e+02 +1.1927090885816e-13 -9.7392088021787e+02 -2.3854181771632e-13 +9.7392088021787e+02 -1.3722182900353e-12 -9.7392088021787e+02 -4.7708363543264e-13 +9.7392088021787e+02 +5.9635454429079e-13 -9.7392088021787e+02 +2.7444365800705e-12 +9.7392088021787e+02 -2.6251656712123e-12 -9.7392088021787e+02 -9.5416727086527e-13 +9.7392088021787e+02 +1.0734381797234e-12 -9.7392088021787e+02 
-1.3125828356062e-12 -1.6074503682409e-28 +1.3125828356062e-12 +3.2149007364817e-28 -1.3125828356062e-12 +1.8493803868361e-27 +1.3125828356062e-12 +6.4298014729634e-28 -1.3125828356062e-12 -8.0372518412043e-28 +1.3125828356062e-12 -3.6987607736723e-27 -1.3125828356062e-12 +3.5380157368482e-27 +1.3125828356062e-12 +1.2859602945927e-27 -1.3125828356062e-12 -1.4467053314168e-27 +1.3125828356062e-12 
-9.7392088021787e+02 -1.1927090885816e-13 +9.7392088021787e+02 +2.3854181771632e-13 -9.7392088021787e+02 +1.3722182900353e-12 +9.7392088021787e+02 +4.7708363543264e-13 -9.7392088021787e+02 -5.9635454429079e-13 +9.7392088021787e+02 -2.7444365800705e-12 -9.7392088021787e+02 +2.6251656712123e-12 +9.7392088021787e+02 +9.5416727086527e-13 -9.7392088021787e+02 -1.0734381797234e-12 +9.7392088021787e+02 
-5.3671908986172e-13 -6.5729131544043e-29 +5.3671908986172e-13 +1.3145826308809e-28 -5.3671908986172e-13 +7.5621723148041e-28 +5.3671908986172e-13 +2.6291652617617e-28 -5.3671908986172e-13 -3.2864565772022e-28 +5.3671908986172e-13 -1.5124344629608e-27 -5.3671908986172e-13 +1.4467053314168e-27 +5.3671908986172e-13 +5.2583305235234e-28 -5.3671908986172e-13 -5.9156218389639e-28 +5.3671908986172e-13 
+9.7392088021787e+02 +1.1927090885816e-13 -9.7392088021787e+02 -2.3854181771632e-13 +9.7392088021787e+02 -1.3722182900353e-12 -9.7392088021787e+02 -4.7708363543264e-13 +9.7392088021787e+02 +5.9635454429079e-13 -9.7392088021787e+02 +2.7444365800705e-12 +9.7392088021787e+02 -2.6251656712123e-12 -9.7392088021787e+02 -9.5416727086527e-13 +9.7392088021787e+02 +1.0734381797234e-12 -9.7392088021787e+02 
